Category	term	Term_desc	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_DIRECT	GO:0022627	cytosolic small ribosomal subunit	9	1.4446227929374	0.0000375	RPS15, RPS26, RPS28, RPS15A, RPS18, MRPS11, RPS3, RPS11, EIF2A	568	47	20660	6.96508840275697	0.0203006658149369	0.00211511035351207	0.0020377754228535
GOTERM_CC_DIRECT	GO:0005840	ribosome	17	2.72873194221509	0.0000387	PTCD3, MRPS14, MRPS11, MRPS12, MRPL49, RPL13A, MRPL37, MRPL32, MRPL11, RPS15, RPS26, EEF1A1, RPS28, RPS15A, RPS18, RPS3, RPS11	568	180	20660	3.43525039123631	0.0209293880809599	0.00211511035351207	0.0020377754228535
GOTERM_CC_DIRECT	GO:0043231	intracellular membrane-bounded organelle	51	8.18619582664527	0.0000479	WDR48, RNF13, COMT, ATRAID, KAT5, PPP6R2, GPBP1, EPC1, DLAT, RAB8B, RUBCN, TRAPPC2L, SPHK2, IST1, TCF12, RAD23A, ARMC8, ZDHHC17, SREBF2, RUFY1, ILF3, LMBRD1, PSMA4, RABEP2, RER1, ARHGAP19-SLIT1, G2E3, PPIE, VAC14, SMARCD1, SPESP1, PMF1-BGLAP, RNF6, GANAB, SNX27, BNIP1, TBC1D14, EPS15, POU2F1, DENND4C, ASPSCR1, BRAF, SMARCA2, RAB11A, SNX17, DNAJA3, DOLPP1, NBR1, PPT1, UBAP1, ITPA	568	1015	20660	1.8276208978006	0.0258541401484782	0.00238123690344402	0.002294171568766
GOTERM_BP_DIRECT	GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	22	3.53130016051364	0.00000238	PSMD11, UBXN2B, PSMD13, ADRM1, UBE3A, KCTD2, RAD23A, ARMC8, PJA2, DNAJB2, PSMB6, NSFL1C, PSMA4, MAEA, APC, PSMC3, KAT5, PSMC1, PSMD2, CTNNB1, UBE2K, DTL	561	225	19462	3.3920697167756	0.00504585393578383	0.00505862122475177	0.00504196536935513
GOTERM_CC_DIRECT	GO:0015935	small ribosomal subunit	7	1.12359550561798	0.000141	RPS15, RPS26, RPS28, MRPS14, RPS18, MRPS12, RPS3	568	30	20660	8.48708920187793	0.0741868429814142	0.00642311733330334	0.00618826843629042
GOTERM_MF_DIRECT	GO:0003712	transcription cofactor activity	16	2.56821829855538	0.0000292	PIAS3, SMARCD1, KDM2A, PPRC1, MED26, MED29, MED6, PIAS1, KAT5, KAT6B, EWSR1, MED21, CNOT2, NFKBIZ, ZNF764, PPARGC1B	575	143	18976	3.69250228032837	0.0186569186793583	0.00627762635462198	0.00623863488658085
GOTERM_CC_DIRECT	GO:0005759	mitochondrial matrix	26	4.17335473515249	0.000158	ISCA2, MIEF1, NR3C1, HSD17B10, FARS2, ABHD10, ATP5F1B, AUH, FASTK, RPS3, DLAT, METTL17, BCKDHA, UQCC2, DARS2, ACADSB, TRIT1, NDUFS7, SDHAF2, DNAJA3, ACOT2, NDUFS3, TARS2, ABCE1, ISCU, ATG4D	568	406	20660	2.3293207520988	0.0828449998675563	0.00665168890645762	0.00640848273071877
GOTERM_CC_DIRECT	GO:0071013	catalytic step 2 spliceosome	11	1.76565008025682	0.000215	PNN, HNRNPM, SF3B2, HNRNPF, DHX35, CWC22, PPIE, PPWD1, DHX38, WDR83, HNRNPC	568	92	20660	4.3489742804654	0.110727441137819	0.00838135091912044	0.00807490298789118
GOTERM_CC_DIRECT	GO:0016607	nuclear speck	27	4.3338683788122	0.000268	SF3B2, JADE1, CASC3, NR3C1, SMC4, PNN, RBM4, NFKBIZ, CWC22, SAP18, RREB1, SRSF11, PIAS3, RBM14, TCF12, RBM19, PIAS1, ATXN2L, RUFY1, MORF4L1, PSPC1, ACIN1, PPIE, LUC7L3, PIN1, TAB1, TARDBP	568	445	20660	2.20691565121063	0.136427631642955	0.00955168584396099	0.00920244687343225
GOTERM_CC_DIRECT	GO:0010494	cytoplasmic stress granule	11	1.76565008025682	0.000279	ATXN2L, RBM4, DDX19A, DDX19B, YTHDF3, CELF1, CAPRIN1, UBAP2L, CASC3, PUM1, TARDBP	568	95	20660	4.21163825055597	0.141740112980584	0.00955168584396099	0.00920244687343225
GOTERM_MF_DIRECT	GO:0003735	structural constituent of ribosome	18	2.8892455858748	0.000073	RPL39L, MRPS14, MRPS11, MRPS12, MRPL49, RPL13A, MRPL37, MRPL32, MRPL11, RPS15, RPS26, RPL7A, RPS28, RPS15A, MRPL1, RPS18, RPS3, RPS11	575	191	18976	3.11011154108809	0.0459168099546845	0.0117506736720073	0.0116776881212495
GOTERM_CC_DIRECT	GO:0005761	mitochondrial ribosome	6	0.963081861958266	0.000515	MRPS14, MRPS12, MRPL49, MRPL37, MRPL32, MRPL11	568	25	20660	8.72957746478873	0.245726039660216	0.0165839385869375	0.0159775788579819
GOTERM_CC_DIRECT	GO:0005635	nuclear envelope	16	2.56821829855538	0.000688	POLR2M, IPO11, NUP188, IST1, ITSN1, TOR1B, ATRAID, C12ORF43, DDX19B, IPO9, NUP50, BNIP1, BAX, NEMP1, RAN, NUCB2	568	209	20660	2.78455421524361	0.31366117869272	0.0209030223198036	0.0201387436243811
GOTERM_BP_DIRECT	GO:0006412	translation	20	3.21027287319422	0.0000245	RPL39L, MRPS14, MRPS11, MRPS12, MRPL49, RPL13A, MRPL37, MRPL32, MRPL11, RPS15, RPS26, EEF1A1, RPL7A, RPS28, RPS15A, MRPL1, RPS18, RPS3, RPS11, METTL17	561	222	19462	3.12537136066548	0.050700751569257	0.0260152815547433	0.0259296244658989
GOTERM_BP_DIRECT	GO:0006511	ubiquitin-dependent protein catabolic process	23	3.69181380417336	0.0000374	USP47, USP15, PSMD11, CUL5, RNF13, UBE3C, USP10, PSMD13, USP21, USP11, ADRM1, RNF6, UBE3A, UBE3B, RNF40, CNOT4, RNF114, PSMA4, USP1, UBA1, USP40, UBE2K, DTL	561	290	19462	2.75140451164792	0.0764778834762733	0.026519680791539	0.0264323629338058
