Category	term	Term_desc	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0032981	mitochondrial respiratory chain complex I assembly	13	2.00308166409861	0.000000374	NDUFA9, NDUFB5, DMAC2, NDUFA3, NDUFC1, OXA1L, LYRM2, NDUFAF8, NDUFS8, NDUFS7, NDUFS4, TMEM126A, NDUFS3	575	65	19462	6.76939130434783	0.000844	0.000704	0.000698
GOTERM_BP_DIRECT	GO:0009060	aerobic respiration	13	2.00308166409861	0.000000624	NDUFA9, PANK2, NDUFB5, NDUFA3, NDUFC1, SDHC, OXA1L, NDUFS8, NDUFS7, NDUFS4, NDUFS3, UQCRC2, NDUFV2	575	68	19462	6.47074168797954	0.00140734973311829	0.000704	0.000698
GOTERM_CC_DIRECT	GO:0005759	mitochondrial matrix	29	4.46841294298921	0.0000151	ISCA2, FASTKD2, NR3C1, HSD17B10, FARS2, ATXN3, ABHD10, ATP5F1B, AUH, FASTK, DBT, RPS3, BCKDHA, NDUFA9, UQCC2, ERAL1, TRIT1, OXA1L, NDUFS8, NDUFS7, DNAJA3, LYRM7, ACOT2, ST20-MTHFS, NDUFS3, ABCE1, ISCU, BCAT2, ATG4D	586	406	20660	2.51828376401755	0.00849770585406029	0.000856	0.000831
GOTERM_CC_DIRECT	GO:0005840	ribosome	18	2.77349768875193	0.0000151	PTCD3, RPL41, MRPS14, MRPS11, MRPS12, RPL11, MRPL49, RPL35A, MRPL37, MRPL35, MRPL32, MRPL11, RPS28, RPS15A, RPS27, RPS6KB1, RPS3, RPL14	586	180	20660	3.52559726962457	0.00852819610558597	0.000856	0.000831
GOTERM_CC_DIRECT	GO:0031966	mitochondrial membrane	17	2.61941448382126	0.0000279	NDUFA9, COX7B, AFG1L, COX7A2, COX6A1, COX7C, RCC1L, NGRN, BCL2L13, OXA1L, GNPAT, ATXN3, MAP1LC3B, ATP5F1B, LYRM7, NDUFS3, SLC25A44	586	170	20660	3.52559726962457	0.0157049519219269	0.00143903275478995	0.00139588715191265
GOTERM_MF_DIRECT	GO:0003735	structural constituent of ribosome	20	3.08166409861325	0.00000681	RPL41, MRPS14, MRPS11, MRPS12, RPL11, MRPL49, RPL35A, MRPL37, MRPL35, MRPL32, MRPL11, MRPL52, RPS28, RPS15A, MRPL1, RPS27, RPL7L1, RPS3, RPL14, RPL19	582	191	18976	3.4141163347187	0.00449966500390353	0.00150326786873635	0.00148964308442756
GOTERM_BP_DIRECT	GO:0042776	mitochondrial ATP synthesis coupled proton transport	12	1.84899845916795	0.00000282	NDUFA9, NDUFS8, ATP5F1B, NDUFS7, NDUFB5, NDUFA3, NDUFS4, NDUFS3, SDHC, NDUFC1, SDHD, NDUFV2	575	65	19462	6.24866889632107	0.00634651494774219	0.00157803178181077	0.00156475339214983
GOTERM_BP_DIRECT	GO:0045333	cellular respiration	10	1.54083204930663	0.00000296	CHCHD5, COX7B, LYRM7, NDUFS4, COX7A2, CYC1, UQCR10, UQCRC2, COX6A1, COX7C	575	42	19462	8.05879917184265	0.0066725917320124	0.00157803178181077	0.00156475339214983
GOTERM_BP_DIRECT	GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	22	3.38983050847458	0.00000349	PSMD11, UBXN2B, PSMD13, KCTD2, RAD23A, ARMC8, RBX1, PSMB6, NSFL1C, ATXN3, PSMC5, PSMB4, PSMC6, MAEA, PSMB5, APC, PSMC3, UBXN11, KAT5, CTNNB1, PSMF1, UBE2K	575	225	19462	3.30948019323671	0.007859126987524	0.00157803178181077	0.00156475339214983
GOTERM_BP_DIRECT	GO:0006120	mitochondrial electron transport, NADH to ubiquinone	10	1.54083204930663	0.0000066	NDUFA9, NDUFS8, NDUFS7, NDUFB5, NDUFA3, NDUFS4, NDUFS3, NDUFC1, COQ9, NDUFV2	575	46	19462	7.35803402646503	0.0147821832638428	0.00248207990045537	0.00246119437427793
GOTERM_CC_DIRECT	GO:0005761	mitochondrial ribosome	7	1.07858243451464	0.0000562	MRPS14, MRPS12, MRPL49, MRPL37, MRPL35, MRPL32, MRPL11	586	25	20660	9.87167235494881	0.0313618938502492	0.00265527608174381	0.00257566462955749
GOTERM_CC_DIRECT	GO:0005747	mitochondrial respiratory chain complex I	9	1.38674884437596	0.0000741	NDUFA9, NDUFS8, NDUFS7, NDUFB5, NDUFA3, NDUFS4, NDUFS3, NDUFC1, NDUFV2	586	50	20660	6.34607508532423	0.0411510494477857	0.00323232050941515	0.00313540790154909
GOTERM_BP_DIRECT	GO:0006412	translation	21	3.23574730354391	0.0000101	RPL41, MRPS14, MRPS11, MRPS12, RPL11, MRPL49, RPL35A, MRPL37, MRPL35, MRPL32, MRPL11, MRPL52, RPS28, RPS15A, MRPL1, RPS27, RPS6KB2, RPS3, RPL14, EIF4G1, RPL19	575	222	19462	3.20173913043478	0.022532763926409	0.00325577010757782	0.00322837434493656
GOTERM_BP_DIRECT	GO:0006886	intracellular protein transport	26	4.00616332819723	0.0000247	NAPB, RAB1A, STXBP3, RAB1B, GANAB, SNX2, SNX27, TMED2, TLK1, TBC1D14, RAB28, AP3S1, TBC1D17, TBC1D22B, TBC1D15, RANBP17, ASPSCR1, AP3D1, XPO7, COPZ1, ARCN1, SNX17, SGSM2, RUNDC1, PICK1, EXOC6	575	337	19462	2.61133789188492	0.0543185732735099	0.00634332845811779	0.00628995235506011
GOTERM_BP_DIRECT	GO:0032543	mitochondrial translation	13	2.00308166409861	0.0000253	PTCD3, FASTKD2, MRPS14, MRPS11, MRPS12, MRPL49, MRPL37, QRSL1, MRPL35, MRPL32, MRPL11, MRPL52, MRPL1	575	96	19462	4.58344202898551	0.0554915805092923	0.00634332845811779	0.00628995235506011
